District,Type,A24,A5P,MH,SFA,SFD,GQ
CT892,Rural,0,0,0,0,0,0
CT892,Town,0,0,0,0,0,0
CT893,Metropolitan,0,326,0,0,114,0
CT893,Rural,0,0,0,0,0,0
CT893,Town,0,0,0,0,0,0
CT894,Metropolitan,0,0,315,0,2653,0
CT894,Rural,0,0,0,0,0,0
CT894,Town,0,0,0,0,0,0
CT895,Metropolitan,0,0,0,175,1384,0
CT895,Rural,0,0,0,0,0,0
CT895,Town,0,0,0,0,0,0
CT896,Metropolitan,0,375,0,391,2864,0
CT896,Rural,0,0,0,0,0,0
CT896,Town,0,0,0,0,0,0
CT897,Metropolitan,0,458,0,0,231,0
CT897,Rural,0,0,0,0,0,0
CT897,Town,0,0,0,0,0,0
CT898,Metropolitan,0,0,274,640,6602,0
CT898,Rural,0,0,0,0,0,0
CT898,Town,0,0,0,0,0,0
CT899,Metropolitan,0,0,268,0,1780,0
CT899,Rural,0,0,0,0,0,0
CT899,Town,0,0,0,0,0,0
CT900,Metropolitan,0,561,0,226,186,0
CT900,Rural,0,0,0,0,0,0
CT900,Town,0,0,0,0,0,0
CT901,Metropolitan,0,0,0,0,1876,0
CT901,Rural,0,0,0,0,0,0
CT901,Town,0,0,0,0,0,0
CT902,Metropolitan,0,0,0,0,353,0
CT902,Rural,0,0,0,0,0,0
CT902,Town,0,0,0,0,0,0
CT903,Metropolitan,0,0,0,0,491,0
CT903,Rural,0,0,0,0,0,0
CT903,Town,0,0,0,0,0,0
CT904,Metropolitan,0,0,236,0,759,0
CT904,Rural,0,0,0,0,0,0
CT904,Town,0,0,0,0,0,0
CT905,Metropolitan,0,0,0,0,481,0
CT905,Rural,0,0,0,0,0,0
CT905,Town,0,0,0,0,0,0
CT906,Metropolitan,0,0,0,0,657,0
CT906,Rural,0,0,0,0,0,0
CT906,Town,0,0,0,0,0,0
CT907,Metropolitan,0,0,0,0,1072,0
CT907,Rural,0,0,0,0,0,0
CT907,Town,0,0,0,0,0,0
CT908,Metropolitan,0,0,280,0,1408,0
CT908,Rural,0,0,0,0,0,0
CT908,Town,0,0,0,0,0,0
CT909,Metropolitan,0,0,279,0,2031,0
CT909,Rural,0,0,0,0,0,0
CT909,Town,0,0,0,0,0,0
CT910,Metropolitan,0,0,0,0,2062,0
CT910,Rural,0,0,0,0,0,0
CT910,Town,0,0,0,0,0,0
CT911,Metropolitan,0,139,0,0,1784,0
CT911,Rural,0,0,0,0,0,0
CT911,Town,0,0,0,0,0,0
CT912,Metropolitan,0,575,779,0,5313,0
CT912,Rural,0,0,0,0,0,0
CT912,Town,0,0,0,0,0,0
CT913,Metropolitan,0,0,0,0,2325,0
CT913,Rural,0,0,0,0,0,0
CT913,Town,0,0,0,0,0,0
CT914,Metropolitan,0,0,0,0,1696,0
CT914,Rural,0,0,0,0,0,0
CT914,Town,0,0,0,0,0,0
CT915,Metropolitan,0,0,0,287,564,0
CT915,Rural,0,0,0,0,0,0
CT915,Town,0,0,0,0,0,0
CT916,Metropolitan,0,444,0,0,722,0
CT916,Rural,0,0,0,0,0,0
CT916,Town,0,0,0,0,0,0
CT917,Metropolitan,0,366,0,198,1127,0
CT917,Rural,0,0,0,0,0,0
CT917,Town,0,0,0,0,0,0
CT918,Metropolitan,0,1568,0,0,716,0
CT918,Rural,0,0,0,0,0,0
CT918,Town,0,0,0,0,0,0
CT919,Metropolitan,0,0,0,0,683,0
CT919,Rural,0,0,0,0,0,0
CT919,Town,0,0,0,0,0,0
CT920,Metropolitan,0,461,0,0,700,0
CT920,Rural,0,0,0,0,0,0
CT920,Town,0,0,0,0,0,0
CT921,Metropolitan,0,415,0,0,0,0
CT921,Rural,0,0,0,0,0,0
CT921,Town,0,0,0,0,0,0
CT922,Metropolitan,0,2108,0,377,861,0
CT922,Rural,0,0,0,0,0,0
CT922,Town,0,0,0,0,0,0
CT923,Metropolitan,0,842,139,0,3678,0
CT923,Rural,0,0,0,0,0,0
CT923,Town,0,0,0,0,0,0
CT924,Metropolitan,0,0,288,0,0,0
CT924,Rural,0,0,0,0,0,0
CT924,Town,0,0,0,0,0,0
CT925,Metropolitan,0,299,0,0,383,0
CT925,Rural,0,0,0,0,0,0
CT925,Town,0,0,0,0,0,0
CT926,Metropolitan,0,205,0,281,1490,0
CT926,Rural,0,0,0,0,0,0
CT926,Town,0,0,0,0,0,0
CT927,Metropolitan,0,0,0,0,364,0
CT927,Rural,0,0,0,0,0,0
CT927,Town,0,0,0,0,0,0
CT928,Metropolitan,0,0,1335,0,1240,0
CT928,Rural,0,0,0,0,0,0
CT928,Town,0,0,0,0,0,0
CT929,Metropolitan,0,251,185,265,3742,0
CT929,Rural,0,0,0,0,0,0
CT929,Town,0,0,0,0,0,0
CT930,Metropolitan,0,297,0,410,1124,0
CT930,Rural,0,0,0,0,0,0
CT930,Town,0,0,0,0,0,0
CT931,Metropolitan,0,0,617,0,5283,0
CT931,Rural,0,0,0,0,0,0
CT931,Town,0,0,0,0,0,0
CT932,Metropolitan,0,0,175,191,2146,0
CT932,Rural,0,0,0,0,0,0
CT932,Town,0,0,0,0,0,0
CT933,Metropolitan,0,138,0,279,3806,0
CT933,Rural,0,0,0,0,0,0
CT933,Town,0,0,0,0,0,0
CT934,Metropolitan,0,1015,690,0,3019,0
CT934,Rural,0,0,0,0,0,0
CT934,Town,0,0,0,0,0,0
CT935,Metropolitan,0,0,0,0,4091,0
CT935,Rural,0,0,0,0,0,0
CT935,Town,0,0,0,0,0,0
CT936,Metropolitan,0,0,0,549,3013,0
CT936,Rural,0,0,0,0,0,0
CT936,Town,0,0,0,0,0,0
CT937,Metropolitan,0,282,0,0,2864,0
CT937,Rural,0,0,0,0,0,0
CT937,Town,0,0,0,0,0,0
CT938,Metropolitan,0,0,0,0,1427,0
CT938,Rural,0,0,0,0,0,0
CT938,Town,0,0,0,0,0,0
CT939,Metropolitan,0,0,0,91,1593,0
CT939,Rural,0,0,0,0,0,0
CT939,Town,0,0,0,0,0,0
CT940,Metropolitan,0,0,0,200,1009,0
CT940,Rural,0,0,0,0,0,0
CT940,Town,0,0,0,0,0,0
CT941,Metropolitan,0,0,0,0,2494,0
CT941,Rural,0,0,0,0,0,0
CT941,Town,0,0,0,0,0,0
CT942,Metropolitan,0,399,0,0,3670,0
CT942,Rural,0,0,0,0,0,0
CT942,Town,0,0,0,0,0,0
CT943,Metropolitan,0,0,0,0,1049,0
CT943,Rural,0,0,0,0,0,0
CT943,Town,0,0,0,0,0,0
CT944,Metropolitan,0,0,0,0,892,0
CT944,Rural,0,0,0,0,0,0
CT944,Town,0,0,0,0,0,0
CT945,Metropolitan,0,226,0,726,14243,0
CT945,Rural,0,0,0,0,0,0
CT945,Town,0,0,0,0,0,0
CT946,Metropolitan,0,0,0,0,877,0
CT946,Rural,0,0,0,0,0,0
CT946,Town,0,0,0,0,0,0
CT947,Metropolitan,0,0,0,0,2153,0
CT947,Rural,0,0,0,0,0,0
CT947,Town,0,0,0,0,0,0
CT948,Metropolitan,0,0,101,382,3753,0
CT948,Rural,0,0,0,0,0,0
CT948,Town,0,0,0,0,0,0
