District,OwnRatio-2005,OwnRatio-2010,OwnRatio-2038,OwnRatio-2050,Threshold-2005,Threshold-2010,Threshold-2038,Threshold-2050,PropSuitable-2005,PropSuitable-2010,PropSuitable-2038,PropSuitable-2050
3014_3014_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3015_3015_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3016_3016_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3017_3017_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3018_3018_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3019_3019_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3020_3020_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3021_3021_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3022_3022_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3023_3023_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3024_3024_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3025_3025_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3026_3026_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3027_3027_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3028_3028_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3029_3029_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3030_3030_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3031_3031_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3032_3032_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3033_3033_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3034_3034_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3035_3035_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3036_3036_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3037_3037_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3038_3038_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3039_3039_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3040_3040_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3041_3041_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3042_3042_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3043_3043_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3044_3044_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3045_3045_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3046_3046_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3047_3047_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3048_3048_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3049_3049_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3050_3050_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3051_3051_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3052_3052_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3053_3053_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3054_3054_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3055_3055_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3056_3056_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3057_3057_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3058_3058_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3059_3059_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3060_3060_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3061_3061_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3062_3062_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3063_3063_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3064_3064_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3065_3065_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3066_3066_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3067_3067_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3068_3068_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3069_3069_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3070_3070_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3071_3071_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3072_3072_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3073_3073_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3074_3074_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3075_3075_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3076_3076_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3077_3077_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3078_3078_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3079_3079_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3080_3080_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3081_3081_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3082_3082_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3083_3083_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3084_3084_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3085_3085_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3086_3086_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3087_3087_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3088_3088_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3089_3089_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3090_3090_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3091_3091_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3092_3092_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3093_3093_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3094_3094_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3095_3095_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3096_3096_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3097_3097_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3098_3098_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3099_3099_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3100_3100_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3101_3101_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3102_3102_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3103_3103_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3104_3104_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3105_3105_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3106_3106_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3107_3107_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3108_3108_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3109_3109_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3110_3110_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3111_3111_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3112_3112_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3113_3113_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3114_3114_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3115_3115_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3116_3116_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3117_3117_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3118_3118_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3119_3119_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3120_3120_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3121_3121_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3122_3122_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3123_3123_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3124_3124_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3125_3125_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3126_3126_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3127_3127_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3128_3128_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3129_3129_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3130_3130_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3131_3131_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3132_3132_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3133_3133_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3134_3134_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3135_3135_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3136_3136_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3137_3137_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3138_3138_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3139_3139_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3140_3140_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3141_3141_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3142_3142_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3143_3143_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3144_3144_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3145_3145_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3146_3146_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3147_3147_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3148_3148_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3149_3149_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3150_3150_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3151_3151_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3152_3152_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3153_3153_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3154_3154_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3155_3155_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3156_3156_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3157_3157_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3158_3158_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3159_3159_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3160_3160_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3161_3161_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3162_3162_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3163_3163_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3164_3164_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3165_3165_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3166_3166_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3167_3167_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3168_3168_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3169_3169_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3170_3170_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3171_3171_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3172_3172_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3173_3173_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3174_3174_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3175_3175_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3176_3176_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3177_3177_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3178_3178_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3179_3179_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3180_3180_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3181_3181_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3182_3182_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3183_3183_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3184_3184_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3185_3185_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3186_3186_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3187_3187_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3188_3188_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3189_3189_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3190_3190_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3191_3191_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3192_3192_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3193_3193_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3194_3194_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3195_3195_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3196_3196_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3197_3197_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3198_3198_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3199_3199_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3200_3200_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3201_3201_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3202_3202_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3203_3203_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3204_3204_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3205_3205_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3206_3206_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3207_3207_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3208_3208_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3209_3209_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3210_3210_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3211_3211_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3212_3212_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3213_3213_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3214_3214_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3215_3215_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3216_3216_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3217_3217_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3218_3218_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3219_3219_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3220_3220_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3221_3221_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3222_3222_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3223_3223_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3224_3224_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3225_3225_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3226_3226_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3227_3227_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3228_3228_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3229_3229_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3230_3230_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3231_3231_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3232_3232_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3233_3233_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3234_3234_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3235_3235_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3236_3236_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3237_3237_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3238_3238_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3239_3239_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3240_3240_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3241_3241_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3242_3242_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3243_3243_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3244_3244_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3245_3245_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3246_3246_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3247_3247_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3248_3248_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3249_3249_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3250_3250_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3251_3251_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3252_3252_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3253_3253_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3254_3254_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3255_3255_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3256_3256_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3257_3257_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3258_3258_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3259_3259_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3260_3260_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3261_3261_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3262_3262_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3263_3263_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3264_3264_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3265_3265_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3266_3266_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3267_3267_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3268_3268_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3269_3269_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3270_3270_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3271_3271_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3272_3272_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3273_3273_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3274_3274_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3275_3275_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3276_3276_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3277_3277_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3278_3278_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3279_3279_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3280_3280_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3281_3281_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3282_3282_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3283_3283_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3284_3284_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3285_3285_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3286_3286_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3287_3287_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3288_3288_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3289_3289_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3290_3290_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3291_3291_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3292_3292_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3293_3293_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3294_3294_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3295_3295_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3296_3296_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3297_3297_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3298_3298_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3299_3299_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3300_3300_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3301_3301_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3302_3302_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3303_3303_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3304_3304_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3305_3305_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3306_3306_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3307_3307_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3308_3308_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3309_3309_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3310_3310_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3311_3311_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3312_3312_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3313_3313_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3314_3314_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3315_3315_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3316_3316_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3317_3317_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3318_3318_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3319_3319_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3320_3320_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3321_3321_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3322_3322_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3323_3323_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3324_3324_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3325_3325_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3326_3326_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3327_3327_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3328_3328_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3329_3329_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3330_3330_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3331_3331_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3332_3332_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3333_3333_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3334_3334_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3335_3335_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3336_3336_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3337_3337_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3338_3338_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3339_3339_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3340_3340_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3341_3341_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3342_3342_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
3343_3343_xxx,1,1,1,1,20,20,20,20,0.039,0.039,0.05,0.05
